ID	MEANING	COGIDS	DOCULECT	SOURCE_ORIGINAL	SOURCE_ORTHOGRAPHIC	TOKENS_SOURCE	TOKENS	TONES	PMX	PMXTonePattern	TONE_GROUP	COMMENT	SOURCE
9807	TREE	799	SantiagoJamiltepecMixtec	yūtūn	yūtūn	j u ³ t ũ ¹	j u ³ t ũ ¹	³.¹	juᴴtũᴴʔ	HHʔ	A2	irregular tones, expected 3.3	johnson1988syntactic
6225	WOMAN	858	SantiagoJamiltepecMixtec	ñāhā	ñāhā	ɲ a ³ ʔ a ³	ɲ a ³ ʔ a ³	³.³	jaᴴʔãᴴʔ	HHʔ	A2	NA	johnson1988syntactic
6469	BEAN	24	SantiagoNuyooMixtec	nū̧čī	nū̧čī	n u ³ tʃ i ³	n u ³ tʃ i ³	³.³	ⁿduᴴtiᴴʔ	HHʔ	A2	NA	josserand1983mixtec
8055	GOURD BOWL	291	SantiagoNuyooMixtec	ñȩ̄xī̧	ñȩ̄xī̧	ɲ ẽ ³ x ĩ ³	ɲ ẽ ³ x ĩ ³	³.³	jeᴴtʃĩʔ	HHʔ	A2	NA	josserand1983mixtec
19160	HORN (ANATOMY)	350	SantiagoNuyooMixtec	nī̧kɨ̄	nī̧kɨ̄	n ĩ ³ k ɨ ³	n ĩ ³ k ɨ ³	³.³	ⁿdɨᴴkɨᴴʔ	HHʔ	A2	NA	josserand1983mixtec
8419	WATER	402	SantiagoNuyooMixtec	nū̧tē	nū̧tē	n ũ ³ t e ³	n ũ ³ t e ³	³.³	ⁿduᴴteᴴʔ	HHʔ	A2	NA	josserand1983mixtec
5621	MAGUEY	409	SantiagoNuyooMixtec	žāƀī	žāƀī	ʒ a ³ β i ³	ʒ a ³ β i ³	³.³	jaᴴwiᴴʔ	HHʔ	A2	NA	josserand1983mixtec
2999	MAT	416	SantiagoNuyooMixtec	žūƀī	žūƀī	ʒ u ³ β i ³	ʒ u ³ β i ³	³.³	juᴴwiᴴʔ	HHʔ	A2	NA	josserand1983mixtec
8885	MOUNTAIN OR HILL	437	SantiagoNuyooMixtec	yūkū	yūkū	j u ³ k u ³	j u ³ k u ³	³.³	juᴴkuᴴʔ	HHʔ	A2	NA	josserand1983mixtec
17334	MOUTH	447	SantiagoNuyooMixtec	žūʔú	žūʔú	ʒ u ³ ʔ u ⁵	ʒ u ³ ʔ u ⁵	³.⁵	juᴴʔuᴴʔ	HHʔ	A2	irregular tones, expected 3.3	josserand1983mixtec
8296	NET	469	SantiagoNuyooMixtec	ñū̧nū̧	ñū̧nū̧	ɲ ũ ³ n ũ ³	ɲ ũ ³ n ũ ³	³.³	joᴴnoᴴʔ	HHʔ	A2	NA	josserand1983mixtec
6826	SQUASH	570	SantiagoNuyooMixtec	yɨ̄kɨ̄	yɨ̄kɨ̄	j ɨ ³ k ɨ ³	j ɨ ³ k ɨ ³	³.³	jɨᴴkɨ̃ᴴʔ	HHʔ	A2	NA	josserand1983mixtec
18025	PUS	574	SantiagoNuyooMixtec	nā̧kʷā	nā̧kʷā	n ã ³ kʷ a ³	n ã ³ kʷ a ³	³.³	ⁿdaᴴkʷaᴴ	HHʔ	A2	NA	josserand1983mixtec
6351	TASSEL	751	SantiagoNuyooMixtec	žōkō	žōkō	ʒ o ³ k o ³	ʒ o ³ k o ³	³.³	joᴴkoᴴʔ	HHʔ	A2	NA	josserand1983mixtec
5381	TREE	799	SantiagoNuyooMixtec	žūtū̧	žūtū̧	ʒ u ³ t ũ ³	ʒ u ³ t ũ ³	³.³	juᴴtũᴴʔ	HHʔ	A2	NA	josserand1983mixtec
22017	ANIMAL	2	SantiagoYosonduaMixtec	kɨ̄tɨ̄	kɨ̄tɨ̄	k ɨ ³ t ɨ ³	k ɨ ³ t ɨ ³	³.³	kɨᴴtɨᴴʔ	HHʔ	A2	NA	farris1992syntactic
8797	BANANA	13	SantiagoYosonduaMixtec	ndīkā	ndīkā	ⁿd i ³ k a ³	ⁿd i ³ k a ³	³.³	ⁿdɨᴴkaᴴ	HHʔ	A2	NA	farris1992syntactic
8466	BEAN	24	SantiagoYosonduaMixtec	ndūchī	ndūchī	ⁿd u ³ tʃ i ³	ⁿd u ³ tʃ i ³	³.³	ⁿduᴴtiᴴʔ	HHʔ	A2	NA	farris1992syntactic
22025	BONE	74	SantiagoYosonduaMixtec	yɨ̄kɨ̄	yɨ̄kɨ̄	j ɨ ³ k ɨ ³	j ɨ ³ k ɨ ³	³.³	jɨᴴkɨᴴʔ	HHʔ	A2	NA	farris1992syntactic
22034	CHILI PEPPER	107	SantiagoYosonduaMixtec	yaha	yaha	j a ¹ ʔ a ¹	j a ¹ ʔ a ¹	¹.¹	jaᴴʔaᴴʔ	HHʔ	A2	irregular tones, expected 3.3	farris1992syntactic
22035	CLOTH	112	SantiagoYosonduaMixtec	sāhmā	sāhmā	s a ³ ʔ m a ³	s a ³ ʔ m a ³	³.³	saᴴʔwãᴴʔ	HHʔ	A2	NA	farris1992syntactic
8347	EAR OF CORN (FRESH)	199	SantiagoYosonduaMixtec	ndɨ̄shɨ̄	ndɨ̄shɨ̄	ⁿd ɨ ³ ʃ ɨ ³	ⁿd ɨ ³ ʃ ɨ ³	³.³	ⁿdɨᴴsiᴴ	HHʔ	A2	NA	farris1992syntactic
8939	GOURD BOWL	291	SantiagoYosonduaMixtec	yāxīn	yāxīn	j a ³ x ĩ ¹	j a ³ x ĩ ¹	³.¹	jeᴴtʃĩʔ	HHʔ	A2	irregular tones, expected 3.3	farris1992syntactic
6164	HAIR	311	SantiagoYosonduaMixtec	īshī	īshī	i ³ ʃ i ³	i ³ ʃ i ³	³.³	iᴴsiᴴʔ	HHʔ	A2	NA	farris1992syntactic
22058	HAND	320	SantiagoYosonduaMixtec	ndāhā	ndāhā	ⁿd a ³ ʔ a ³	ⁿd a ³ ʔ a ³	³.³	ⁿdaᴴʔaᴴʔ	HHʔ	A2	NA	farris1992syntactic
22060	HORN (ANATOMY)	350	SantiagoYosonduaMixtec	ndɨ́kɨ́	ndɨ́kɨ́	ⁿd ɨ ⁵ k ɨ ⁵	ⁿd ɨ ⁵ k ɨ ⁵	⁵.⁵	ⁿdɨᴴkɨᴴʔ	HHʔ	A2	irregular tones, expected 3.3	farris1992syntactic
22024	WATER	402	SantiagoYosonduaMixtec	ndūchā	ndūchā	ⁿd u ³ tʃ a ³	ⁿd u ³ tʃ a ³	³.³	ⁿduᴴteᴴʔ	HHʔ	A2	NA	farris1992syntactic
9496	MOUNTAIN OR HILL	437	SantiagoYosonduaMixtec	yūkū	yūkū	j u ³ k u ³	j u ³ k u ³	³.³	juᴴkuᴴʔ	HHʔ	A2	NA	farris1992syntactic
6278	MOUTH	447	SantiagoYosonduaMixtec	yūhū	yūhū	j u ³ ʔ u ³	j u ³ ʔ u ³	³.³	juᴴʔuᴴʔ	HHʔ	A2	NA	farris1992syntactic
9039	NETBAG	469	SantiagoYosonduaMixtec	ñunu	ñunu	ɲ u ¹ n u ¹	ɲ u ¹ n u ¹	¹.¹	joᴴnoᴴʔ	HHʔ	A2	irregular tones, expected 3.3	farris1992syntactic
22074	PATH	523	SantiagoYosonduaMixtec	īchī	īchī	i ³ tʃ i ³	i ³ tʃ i ³	³.³	iᴴtiᴴʔ	HHʔ	A2	NA	farris1992syntactic
8940	ROPE	619	SantiagoYosonduaMixtec	yōhō	yōhō	j o ³ ʔ o ³	j o ³ ʔ o ³	³.³	joᴴʔoᴴʔ	HHʔ	A2	NA	farris1992syntactic
22047	THORN	764	SantiagoYosonduaMixtec	īñū	īñū	i ³ ɲ u ³	i ³ ɲ u ³	³.³	iᴴjõᴴʔ	HHʔ	A2	NA	farris1992syntactic
22021	TREE	799	SantiagoYosonduaMixtec	yūNnū	yūNnū	j u ³ ʰn u ³	j u ³ ʰn u ³	³.³	juᴴtũᴴʔ	HHʔ	A2	NA	farris1992syntactic
5974	WOMAN	858	SantiagoYosonduaMixtec	ñāhā	ñāhā	ɲ a ³ ʔ a ³	ɲ a ³ ʔ a ³	³.³	jaᴴʔãᴴʔ	HHʔ	A2	NA	farris1992syntactic
6642	ANIMAL	2	SantoDomingoHuendioMixtec	kītī	kītī	k i ³ t i ³	k i ³ t i ³	³.³	kɨᴴtɨᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21062	BEAN	24	SantoDomingoHuendioMixtec	ⁿdūʧī	ⁿdūʧī	ⁿd u ³ tʃ i ³	ⁿd u ³ tʃ i ³	³.³	ⁿduᴴtiᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21034	BONE	74	SantoDomingoHuendioMixtec	ʒīkī	ʒīkī	ʒ i ³ k i ³	ʒ i ³ k i ³	³.³	jɨᴴkɨᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
8948	CHILI PEPPER	107	SantoDomingoHuendioMixtec	ʒáʔā	ʒáʔā	ʒ a ⁵ ʔ a ³	ʒ a ⁵ ʔ a ³	⁵.³	jaᴴʔaᴴʔ	HHʔ	A2	irregular tones, expected 3.3	Becerra Roldan p.c.
8474	CORN DOUGH	142	SantoDomingoHuendioMixtec	ʒūhã̄	ʒūhã̄	ʒ u ³ h ã ³	ʒ u ³ h ã ³	³.³	juᴴtʃẽᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
22172	EAR OF CORN (FRESH)	199	SantoDomingoHuendioMixtec	ⁿdīʃī	ⁿdīʃī	ⁿd i ³ ʃ i ³	ⁿd i ³ ʃ i ³	³.³	ⁿdɨᴴsiᴴ	HHʔ	A2	NA	Becerra Roldan p.c.
9752	GOURD BOWL	291	SantoDomingoHuendioMixtec	ʒāxĩ̄	ʒāxĩ̄	ʒ a ³ x ĩ ³	ʒ a ³ x ĩ ³	³.³	jeᴴtʃĩʔ	HHʔ	A2	NA	Becerra Roldan p.c.
22152	HAIR	311	SantoDomingoHuendioMixtec	ʔīʃī	īʃī	i ³ ʃ i ³	i ³ ʃ i ³	³.³	iᴴsiᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21040	HAND	320	SantoDomingoHuendioMixtec	ⁿdāʔā	ⁿdāʔā	ⁿd a ³ ʔ a ³	ⁿd a ³ ʔ a ³	³.³	ⁿdaᴴʔaᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
7669	HORN (ANATOMY)	350	SantoDomingoHuendioMixtec	ⁿdīkī	ⁿdīkī	ⁿd i ³ k i ³	ⁿd i ³ k i ³	³.³	ⁿdɨᴴkɨᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
10429	WATER	402	SantoDomingoHuendioMixtec	ⁿdūtē	ⁿdūtē	ⁿd u ³ t e ³	ⁿd u ³ t e ³	³.³	ⁿduᴴteᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21059	MAGUEY	409	SantoDomingoHuendioMixtec	ʒāβ̞ī	ʒāβ̞ī	ʒ a ³ β i ³	ʒ a ³ β i ³	³.³	jaᴴwiᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21047	MAT	416	SantoDomingoHuendioMixtec	ʒūū	ʒūū	ʒ u ³ u ³	ʒ u ³ u ³	³.³	juᴴwiᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
10667	MOUNTAIN OR HILL	437	SantoDomingoHuendioMixtec	ʒūkū	ʒūkū	ʒ u ³ k u ³	ʒ u ³ k u ³	³.³	juᴴkuᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
5683	MOUTH	447	SantoDomingoHuendioMixtec	ʒūʔū	ʒūʔū	ʒ u ³ ʔ u ³	ʒ u ³ ʔ u ³	³.³	juᴴʔuᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
10205	NET	469	SantoDomingoHuendioMixtec	j̃ũ̄nũ̄	j̃ũ̄nũ̄	ɲ u ³ n u ³	ɲ u ³ n u ³	³.³	joᴴnoᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
22161	PATH	523	SantoDomingoHuendioMixtec	ʔīʧī	īʧī	i ³ tʃ i ³	i ³ tʃ i ³	³.³	iᴴtiᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
21080	PLAIN	535	SantoDomingoHuendioMixtec	ʒōsō	ʒōsō	ʒ o ³ s o ³	ʒ o ³ s o ³	³.³	joᴴsoᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
9045	SQUASH	570	SantoDomingoHuendioMixtec	ʒīkĩ̄	ʒīkĩ̄	ʒ i ³ k ĩ ³	ʒ i ³ k ĩ ³	³.³	jɨᴴkɨ̃ᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
6170	PUS	574	SantoDomingoHuendioMixtec	ⁿdākʷā	ⁿdākʷā	ⁿd a ³ kʷ a ³	ⁿd a ³ kʷ a ³	³.³	ⁿdaᴴkʷaᴴ	HHʔ	A2	NA	Becerra Roldan p.c.
10082	ROPE	619	SantoDomingoHuendioMixtec	ʒōʔō	ʒōʔō	ʒ o ³ ʔ o ³	ʒ o ³ ʔ o ³	³.³	joᴴʔoᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
22171	ROOT	619	SantoDomingoHuendioMixtec	ʒōʔō	ʒōʔō	ʒ o ³ ʔ o ³	ʒ o ³ ʔ o ³	³.³	joᴴʔoᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
8685	TASSEL	751	SantoDomingoHuendioMixtec	ʒōkō	ʒōkō	ʒ o ³ k o ³	ʒ o ³ k o ³	³.³	joᴴkoᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
8114	THORN	764	SantoDomingoHuendioMixtec	ʔĩ́j̃ṹ	ʔĩ́j̃ṹ	ʔ i ⁵ ɲ u ⁵	i ⁵ ɲ u ⁵	⁵.⁵	iᴴjõᴴʔ	HHʔ	A2	irregular tones, expected 3.3	Becerra Roldan p.c.
21057	TREE	799	SantoDomingoHuendioMixtec	ʒūtⁿũ̄	ʒūtⁿũ̄	ʒ u ³ tⁿ ũ ³	ʒ u ³ tⁿ ũ ³	³.³	juᴴtũᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
5437	WOMAN	858	SantoDomingoHuendioMixtec	j̃ã̄ʔã̄	j̃ã̄ʔã̄	ɲ a ³ ʔ ã ³	ɲ a ³ ʔ ã ³	³.³	jaᴴʔãᴴʔ	HHʔ	A2	NA	Becerra Roldan p.c.
8586	ANIMAL	2	SantoTomasOcotepecMixtec	kītī	kītī	k i ³ t i ³	k i ³ t i ³	³.³	kɨᴴtɨᴴʔ	HHʔ	A2	NA	alexander1988syntactic
11294	BANANA	13	SantoTomasOcotepecMixtec	ndīkā	ndīkā	ⁿd i ³ k a ³	ⁿd i ³ k a ³	³.³	ⁿdɨᴴkaᴴ	HHʔ	A2	NA	alexander1988syntactic
10541	BEAN	24	SantoTomasOcotepecMixtec	ndūchī	ndūchī	ⁿd u ³ tʃ i ³	ⁿd u ³ tʃ i ³	³.³	ⁿduᴴtiᴴʔ	HHʔ	A2	NA	alexander1988syntactic
10660	CHILI PEPPER	107	SantoTomasOcotepecMixtec	yāhā	yāhā	ʒ a ³ ʔ a ³	ʒ a ³ ʔ a ³	³.³	jaᴴʔaᴴʔ	HHʔ	A2	NA	alexander1988syntactic
7986	CLOTH	112	SantoTomasOcotepecMixtec	sāhmā	sāhmā	s a ³ ʔ m a ³	s a ³ ʔ m a ³	³.³	saᴴʔwãᴴʔ	HHʔ	A2	NA	alexander1988syntactic
12467	CORN DOUGH	142	SantoTomasOcotepecMixtec	ñū̧xȩ̄	ñū̧xȩ̄	ɲ ũ ³ x ẽ ³	ɲ ũ ³ x ẽ ³	³.³	juᴴtʃẽᴴʔ	HHʔ	A2	NA	josserand1983mixtec
10302	EAR OF CORN (FRESH)	199	SantoTomasOcotepecMixtec	ndīshī	ndīshī	ⁿd i ³ ʃ i ³	ⁿd i ³ ʃ i ³	³.³	ⁿdɨᴴsiᴴ	HHʔ	A2	NA	alexander1988syntactic
11857	GOURD BOWL	291	SantoTomasOcotepecMixtec	ñāxīn	ñāxīn	ɲ a ³ x ĩ ³	ɲ a ³ x ĩ ³	³.³	jeᴴtʃĩʔ	HHʔ	A2	NA	alexander1988syntactic
6872	HAIR	311	SantoTomasOcotepecMixtec	īshī	īshī	i ³ ʃ i ³	i ³ ʃ i ³	³.³	iᴴsiᴴʔ	HHʔ	A2	NA	alexander1988syntactic
7397	HAND	320	SantoTomasOcotepecMixtec	ndāha	ndāha	ⁿd a ³ ʔ a ¹	ⁿd a ³ ʔ a ¹	³.¹	ⁿdaᴴʔaᴴʔ	HHʔ	A2	irregular tones, expected 3.3	alexander1988syntactic
12488	WATER	402	SantoTomasOcotepecMixtec	ndūtē	ndūtē	ⁿd u ³ t e ³	ⁿd u ³ t e ³	³.³	ⁿduᴴteᴴʔ	HHʔ	A2	NA	alexander1988syntactic
12059	MAGUEY	409	SantoTomasOcotepecMixtec	žāƀī	žāƀī	ʒ a ³ β i ³	ʒ a ³ β i ³	³.³	jaᴴwiᴴʔ	HHʔ	A2	NA	josserand1983mixtec
8778	MAT	416	SantoTomasOcotepecMixtec	žūū	žūū	ʒ u ³ u ³	ʒ u ³ u ³	³.³	juᴴwiᴴʔ	HHʔ	A2	NA	josserand1983mixtec
12803	MOUNTAIN OR HILL	437	SantoTomasOcotepecMixtec	yūkū	yūkū	ʒ u ³ k u ³	ʒ u ³ k u ³	³.³	juᴴkuᴴʔ	HHʔ	A2	NA	alexander1988syntactic
7094	MOUTH	447	SantoTomasOcotepecMixtec	yūhú	yūhú	ʒ u ³ ʔ u ⁵	ʒ u ³ ʔ u ⁵	³.⁵	juᴴʔuᴴʔ	HHʔ	A2	irregular tones, expected 3.3	alexander1988syntactic
12163	NETBAG	469	SantoTomasOcotepecMixtec	ñūnū	ñūnū	ɲ u ³ n u ³	ɲ u ³ n u ³	³.³	joᴴnoᴴʔ	HHʔ	A2	NA	alexander1988syntactic
8467	PATH	523	SantoTomasOcotepecMixtec	īchī	īchī	i ³ tʃ i ³	i ³ tʃ i ³	³.³	iᴴtiᴴʔ	HHʔ	A2	NA	alexander1988syntactic
16946	PLAIN	535	SantoTomasOcotepecMixtec	žōsò	žōsò	ʒ o ³ s o ¹	ʒ o ³ s o ¹	³.¹	joᴴsoᴴʔ	HHʔ	A2	irregular tones, expected 3.3	josserand1983mixtec
13455	SQUASH	570	SantoTomasOcotepecMixtec	ñī̧kī̧	ñī̧kī̧	ɲ ĩ ³ k ĩ ³	ɲ ĩ ³ k ĩ ³	³.³	jɨᴴkɨ̃ᴴʔ	HHʔ	A2	NA	josserand1983mixtec
12074	ROPE	619	SantoTomasOcotepecMixtec	yōhō	yōhō	ʒ o ³ ʔ o ³	ʒ o ³ ʔ o ³	³.³	joᴴʔoᴴʔ	HHʔ	A2	NA	alexander1988syntactic
9745	TREE	799	SantoTomasOcotepecMixtec	ñūtūn	ñūtūn	ɲ u ³ t ũ ³	ɲ u ³ t ũ ³	³.³	juᴴtũᴴʔ	HHʔ	A2	NA	alexander1988syntactic
